0,0.43397778,0.18568362,0.2281422,0.060705334,0.042318262,0.048871167,0.00030171796
1,2.263918e-12,6.4535485e-08,4.66015e-08,5.5394366e-13,1.962845e-06,0.9999968,1.0829062e-06
2,1.0315246e-05,5.2583953e-05,0.0004884591,3.718491e-05,0.000778286,0.9982394,0.00039385157
3,0.00058096787,0.0001318801,0.044394694,0.0006818819,0.004373256,0.9497428,9.446651e-05
4,0.013091129,0.0007780687,0.042617917,0.0001354167,0.11762637,0.8255808,0.00017034617
5,5.0109596e-05,4.406817e-06,0.003592374,1.2877832e-06,0.1802645,0.8160746,1.27996e-05
6,0.00061923167,3.883708e-06,0.007200408,1.4487604e-06,0.7715758,0.2205976,1.6416824e-06
7,1.2102286e-05,9.120095e-06,0.00035787205,4.9013513e-05,9.830493e-05,0.9994677,5.9116023e-06
8,0.00016579608,1.3998354e-05,0.013682771,5.89859e-06,0.18720515,0.79888994,3.6414665e-05
9,2.529806e-10,7.3331286e-08,3.5792658e-07,7.280424e-11,3.9593347e-06,0.9999938,1.7861257e-06
10,0.019866997,0.0119378045,0.23195499,0.0038217918,0.09665349,0.63379264,0.001972282
11,4.1835323e-05,0.0009444443,0.00067739177,0.00085988856,8.5580905e-05,0.9957865,0.0016043988
12,0.008957148,0.08174634,0.019804778,0.0044792057,0.11273609,0.7280849,0.044191472
13,1.7375449e-05,0.0006749305,0.00019491014,9.493008e-06,0.0010137698,0.9970239,0.001065631
14,0.0003886755,0.00079401786,0.025478164,9.721558e-05,0.20110565,0.76540077,0.006735597
15,7.906468e-06,1.3075255e-05,0.0035836026,2.9341347e-05,0.006668075,0.9896853,1.2675147e-05
16,0.00081651635,0.0018570554,0.7726251,0.00203967,0.055097762,0.16755132,1.2507839e-05
17,0.00091464206,0.00044330023,0.01601748,0.00011866213,0.05858492,0.9236959,0.0002250545
18,0.001649868,0.0015405308,0.007650091,0.00211065,0.004986186,0.98179203,0.0002705378
19,6.6871116e-20,3.5633087e-14,2.3381736e-13,4.9438825e-25,3.2967247e-09,1.0,3.6405137e-13
20,0.008429977,0.0050430377,0.021459697,0.03236251,0.002787665,0.92983204,8.511876e-05
21,0.1758917,0.06668697,0.40345404,0.033389628,0.107490174,0.2129065,0.00018103604
22,2.6885444e-05,1.9041448e-05,2.6486805e-05,1.0925267e-05,4.7871796e-05,0.9998553,1.3434948e-05
23,6.7588144e-06,0.010223046,0.00019246296,0.000118645614,0.000110499415,0.09581867,0.8935299
24,0.000107959364,0.00021003468,0.24797766,0.00015594481,0.21897377,0.53235966,0.00021496568
25,0.00011019268,4.971873e-05,0.0046838927,1.9791669e-05,0.009510176,0.9856052,2.10803e-05
26,5.3628792e-08,2.2927172e-05,1.4112969e-05,2.2284765e-07,1.1337516e-05,0.9994667,0.00048463585
27,2.121303e-05,3.4928507e-05,0.055856336,6.746465e-05,0.065547384,0.8780994,0.00037327886
28,0.011788183,0.001343884,0.10312008,0.0046438677,0.0034407207,0.874948,0.0007151595
29,0.0019580033,0.055214316,0.0068717403,0.00469156,0.032057207,0.8864176,0.01278952
30,0.0034838703,0.007697078,0.35428676,0.0016928873,0.06420797,0.5666411,0.0019903665
31,0.041043863,0.0015444779,0.09398157,0.00031675262,0.43793336,0.42507502,0.00010486295
32,0.00018053663,8.0060025e-05,0.0024402614,3.9393868e-05,0.061100338,0.9361324,2.7096397e-05
33,0.10109915,0.7992943,0.027985282,0.0427833,0.0002502722,0.01909976,0.009487962
34,1.501745e-05,0.00045601634,0.00012911692,7.200757e-05,0.0011501033,0.99600524,0.0021725218
35,0.0006578606,1.2379421e-05,0.0014198011,4.0156456e-06,0.031308126,0.9665726,2.52805e-05
36,0.0011944388,5.3086394e-05,0.01397636,8.753682e-06,0.57206464,0.41239768,0.0003050191
37,0.0028242792,0.00028622404,0.062378313,9.983375e-05,0.26187554,0.6725092,2.6647695e-05
38,0.0014629267,0.0002480749,0.012626056,0.0001829493,0.028058562,0.9573357,8.572307e-05
39,0.032344066,0.016362306,0.20690508,0.008540986,0.18076701,0.5549762,0.00010432862
40,0.0004063018,0.0030752819,0.008474008,0.00089460047,0.04319946,0.94361097,0.00033932415
41,2.3208248e-07,3.8354214e-05,3.8471404e-05,5.8344807e-07,2.2116154e-05,0.99950385,0.0003963956
42,8.162775e-27,2.58563e-17,3.754455e-18,6.37182e-33,5.706059e-13,1.0,1.7024652e-16
43,0.0035810682,0.00044527618,0.07012533,0.00030782333,0.054415014,0.8709938,0.00013178015
44,0.028335929,0.11556156,0.6227731,0.019696048,0.10614283,0.10719945,0.00029107768
45,4.7421854e-06,1.7933784e-06,0.0044947104,1.5856845e-06,0.039158747,0.9563327,5.6929453e-06
46,0.0037508772,0.0066842223,0.0019951425,0.0018282172,0.022403829,0.9632081,0.00012962258
47,3.5134683e-14,7.322739e-10,2.1684419e-09,1.37402e-16,1.2815397e-07,0.9999999,2.3254803e-09
48,1.4311474e-05,3.0195263e-06,0.0010426451,1.3215995e-05,0.00073860295,0.9981844,3.8677904e-06
49,0.0020853842,0.018952942,0.046023857,0.0007836063,0.044093393,0.8646622,0.023398638
50,4.5393203e-06,2.2639833e-07,0.00045150393,9.4846676e-08,0.15987152,0.8396716,5.99198e-07
51,0.0012962006,9.3968214e-05,0.17414838,2.578255e-05,0.60230464,0.22212769,3.3098393e-06
52,5.0275686e-23,1.1770165e-15,1.5562986e-15,3.6429258e-27,1.7513064e-11,1.0,5.137285e-14
53,4.7693335e-05,0.0001082248,0.01980127,0.0001175567,0.031138444,0.94223934,0.006547342
54,5.8417977e-06,3.944695e-06,7.224814e-05,6.758365e-06,0.0001273783,0.99978095,2.8996237e-06
55,0.007966816,0.13765688,0.28529364,0.033574946,0.005277939,0.52733636,0.0028934458
56,7.339417e-14,4.8491784e-11,1.0803906e-09,6.767235e-17,5.673835e-07,0.9999994,2.4170582e-10
57,0.005753987,0.0018173215,0.25907978,0.00096249464,0.6371182,0.09526594,2.26526e-06
58,3.969393e-05,9.587751e-05,0.006431249,2.9902292e-05,0.06612734,0.9267722,0.0005037062
59,0.00038553507,0.009127856,0.022731327,0.0011351024,0.014253161,0.9515129,0.0008540872
60,0.0027500417,0.0014997879,0.076762006,0.0007117667,0.23054618,0.6876403,8.995819e-05
61,0.009466074,0.0003244869,0.043656424,0.00012718415,0.24852902,0.6973744,0.0005223942
62,0.0032178215,0.0030687586,0.0016337471,0.0019359421,0.0012150962,0.98875844,0.000170311
63,0.0012614788,0.24757312,0.124372244,0.038989015,0.0016818073,0.5832769,0.002845393
64,0.17895201,0.55120236,0.058901936,0.04843374,0.048355054,0.109538354,0.0046165492
65,3.1806172e-05,0.0012439725,0.0019092677,0.00017103276,0.0005638142,0.9956208,0.00045928085
66,0.22866036,0.012048399,0.0129701905,0.014162818,0.013611413,0.7185257,2.118912e-05
67,0.020233823,0.27968347,0.20299077,0.04294176,0.015950054,0.42965156,0.008548518
68,0.24040233,0.0510038,0.19247371,0.041369304,0.082653165,0.39144853,0.0006491769
69,6.5693365e-07,8.3370014e-07,2.4538505e-05,9.546303e-07,0.00013908348,0.9998271,6.82775e-06
70,6.60025e-05,0.0003446931,0.000529149,0.0002894284,0.00021295428,0.9984281,0.00012965326
71,0.020257382,0.00071531226,0.43123335,0.0032156985,0.050212413,0.49434152,2.431762e-05
72,0.07890496,0.013195418,0.12350914,0.014090507,0.09645419,0.6737865,5.9289137e-05
73,1.5684085e-05,0.0001185174,0.00031792975,6.0043767e-05,0.0011055799,0.9980414,0.00034074808
74,7.813119e-05,3.0209021e-05,0.018313384,2.60913e-05,0.13088831,0.8505345,0.00012940487
75,0.0002018533,0.00022251514,0.004607621,9.511297e-05,0.06912628,0.92569894,4.768808e-05
76,0.0002449172,4.281785e-05,0.00277757,1.8509912e-05,0.030018104,0.96686625,3.185098e-05
77,0.00056486187,0.0001872195,0.0035247216,4.1538064e-05,0.06488537,0.93070364,9.2669405e-05
78,0.11479969,0.033901203,0.08746757,0.007239627,0.43490943,0.32121518,0.00046734474
79,0.006593518,0.0021297648,0.034812927,0.0005084807,0.1417504,0.8136296,0.0005752578
80,2.6889807e-06,5.0456197e-06,8.732582e-05,2.7243007e-07,0.0006012443,0.99929917,4.3608434e-06
81,0.065690085,0.018937629,0.15025342,0.021074187,0.13674535,0.607167,0.00013230568
82,0.004075552,0.00061299163,0.09423838,0.00038895768,0.06496701,0.83554584,0.00017133089
